Date,Open,High,Low,Close,Adj Close,Volume
2017-05-02,23.258333,23.583332,22.616667,23.566666,19.657459,35816113
2017-05-03,23.458332,23.816666,23.375000,23.558332,19.650511,29210148
2017-05-04,23.500000,23.533333,23.008333,23.208332,19.358564,19767667
2017-05-05,22.875000,23.158333,22.233334,22.250000,18.559200,43566762
2017-05-08,22.125000,22.883333,22.025000,22.458332,18.732975,25363160
2017-05-09,22.391666,22.958332,22.216665,22.791666,19.011015,18716167
2017-05-10,22.808332,22.916666,21.891666,22.083332,18.420181,44205954
2017-05-11,21.933332,22.416666,21.750000,22.308332,18.607857,28492276
2017-05-12,22.408333,22.816666,22.283333,22.400000,18.684319,26891204
2017-05-15,22.433332,23.541666,22.433332,23.308332,19.441978,40623175
2017-05-16,23.308332,23.625000,22.916666,23.591665,19.678314,31061180
2017-05-17,23.625000,24.400000,23.583332,23.700001,19.768679,39066885
2017-05-18,23.200001,24.000000,23.010000,23.690001,20.113956,20762648
2017-05-19,23.450001,23.600000,23.030001,23.129999,19.638489,21881453
2017-05-22,23.180000,23.570000,22.910000,23.150000,19.655472,16778536
2017-05-23,23.110001,24.110001,23.070000,23.910000,20.300745,39242945
2017-05-24,23.860001,24.040001,23.510000,23.900000,20.292255,23741235
2017-05-25,23.820000,24.230000,23.700001,24.020000,20.394144,26722880
2017-05-26,23.879999,23.969999,23.090000,23.110001,19.621510,35784932
2017-05-31,23.370001,23.520000,23.100000,23.129999,19.638489,15827193
2017-06-01,23.139999,23.240000,22.330000,22.610001,19.196985,27700148
2017-06-02,22.590000,22.850000,22.469999,22.690001,19.264910,14167876
2017-06-05,22.670000,22.879999,22.559999,22.770000,19.332832,11252626
2017-06-06,22.650000,22.830000,22.650000,22.760000,19.324343,12903065
2017-06-07,22.860001,24.680000,22.850000,24.440001,20.750742,61868974
2017-06-08,24.280001,24.600000,24.190001,24.570000,20.861118,42972880
2017-06-09,24.670000,25.129999,24.480000,24.780001,21.039417,43056569
2017-06-12,24.780001,26.059999,24.660000,25.660000,21.786581,60222096
2017-06-13,25.700001,26.059999,25.379999,25.820000,21.922430,34171254
2017-06-14,25.639999,25.790001,25.000000,25.180000,21.379038,34384834
2017-06-15,25.110001,25.480000,24.799999,24.920000,21.158285,32698001
2017-06-16,24.940001,25.360001,24.670000,25.330000,21.506395,32234061
2017-06-19,25.389999,25.639999,25.030001,25.450001,21.608282,29355009
2017-06-20,25.480000,25.549999,25.209999,25.410000,21.574318,22815223
2017-06-21,25.530001,26.580000,25.400000,26.500000,22.499783,53634325
2017-06-22,26.530001,27.129999,26.020000,26.070000,22.134691,50105760
2017-06-23,26.209999,27.080000,26.010000,27.040001,22.958267,42361217
2017-06-26,27.360001,28.090000,27.360001,27.889999,23.679958,65181211
2017-06-27,27.879999,28.340000,27.420000,27.790001,23.595053,41935330
2017-06-28,27.660000,29.070000,27.600000,28.980000,24.605421,56381682
2017-06-29,28.580000,28.920000,28.360001,28.760000,24.418633,44841633
2017-06-30,28.650000,29.570000,28.540001,28.639999,24.316744,42877903
2017-07-03,28.650000,28.830000,27.980000,28.290001,24.019579,39097549
2017-07-04,28.260000,28.480000,27.820000,28.129999,23.883732,37458450
2017-07-05,28.129999,28.730000,27.480000,28.590000,24.274294,44000797
2017-07-06,28.500000,28.670000,28.080000,28.639999,24.316744,39300285
2017-07-07,28.590000,29.110001,28.490000,28.660000,24.333727,38960656
2017-07-10,28.709999,28.930000,27.900000,28.209999,23.951654,40056076
2017-07-11,28.290001,29.270000,28.190001,29.000000,24.622406,50452035
2017-07-12,29.100000,29.350000,28.709999,29.070000,24.681835,38410274
2017-07-13,29.799999,29.860001,28.530001,28.570000,24.257313,45846396
2017-07-14,28.530001,29.250000,28.150000,29.230000,24.817684,37461289
2017-07-17,29.120001,30.080000,28.410000,29.190001,24.783722,68555762
2017-07-18,28.879999,29.850000,28.510000,29.240000,24.826174,49825453
2017-07-19,29.360001,31.070000,29.059999,30.920000,26.252579,77245036
2017-07-20,30.680000,32.380001,30.600000,31.799999,26.999737,82515091
2017-07-21,31.600000,32.320000,31.430000,31.809999,27.008228,46219045
2017-07-24,31.600000,31.950001,31.190001,31.559999,26.795965,53673647
2017-07-25,31.490000,31.990000,31.090000,31.709999,26.923325,38040609
2017-07-26,31.799999,32.990002,31.799999,32.259998,27.390299,65727110
2017-07-27,31.990000,31.990000,30.799999,31.040001,26.354462,60489374
2017-07-28,31.410000,32.369999,31.250000,31.620001,26.846910,44830361
2017-07-31,32.209999,34.660000,31.969999,34.639999,29.411036,71804985
2017-08-01,35.000000,36.290001,34.360001,34.470001,29.266699,97859930
2017-08-02,34.820000,35.099998,34.049999,34.700001,29.461981,56532999
2017-08-03,34.500000,35.279999,34.020000,34.139999,28.986511,53745041
2017-08-04,34.049999,34.869999,33.509998,34.279999,29.105377,55581504
2017-08-07,34.310001,34.470001,33.290001,34.290001,29.113871,47229142
2017-08-08,33.900002,34.759998,33.820000,34.119999,28.969528,34542025
2017-08-09,34.009998,34.430000,33.360001,33.990002,28.859154,32562553
2017-08-10,33.990002,33.990002,33.389999,33.450001,28.400669,29619150
2017-08-11,33.099998,33.259998,31.400000,31.440001,26.694082,69662510
2017-08-14,31.459999,33.459999,31.459999,33.320000,28.290291,50520947
2017-08-15,33.680000,34.990002,33.439999,34.439999,29.241224,58670124
2017-08-16,34.310001,34.660000,33.680000,33.849998,28.740286,35016811
2017-08-17,34.000000,34.830002,33.880001,34.520000,29.309149,42989216
2017-08-18,34.209999,34.849998,33.820000,34.500000,29.292171,41659980
2017-08-21,34.509998,35.099998,34.340000,34.529999,29.317642,30182661
2017-08-22,35.299999,36.500000,35.009998,36.349998,30.862907,67566237
2017-08-23,36.009998,36.349998,35.529999,35.759998,30.361971,40470798
2017-08-24,35.799999,36.320000,35.349998,35.849998,30.438385,37005668
2017-08-25,35.740002,36.270000,35.680000,35.900002,30.480837,30050929
2017-08-28,35.840000,36.169998,35.430000,35.689999,30.302534,37851413
2017-08-29,36.200001,36.770000,35.419998,35.439999,30.090271,41008638
2017-08-30,35.500000,36.320000,35.230000,35.900002,30.480837,43784184
2017-08-31,36.000000,36.330002,35.700001,36.029999,30.591211,28903221
2017-09-01,36.279999,37.450001,36.139999,37.230000,31.610071,54736964
2017-09-04,37.400002,37.939999,36.930000,37.150002,31.542149,40479869
2017-09-05,37.320000,37.450001,36.830002,37.189999,31.576109,25004574
2017-09-06,37.200001,38.779999,37.200001,38.509998,32.696850,49209969
2017-09-07,38.740002,40.720001,38.299999,39.520000,33.554390,69657639
2017-09-08,40.000000,40.470001,39.570000,40.130001,34.072311,40948448
2017-09-11,40.410000,40.450001,38.810001,39.430000,33.477974,62025654
2017-09-12,40.360001,42.770000,40.049999,42.299999,35.914745,79956505
2017-09-13,42.000000,42.849998,41.599998,42.630001,36.194935,59702623
2017-09-14,42.740002,42.869999,41.799999,42.180000,35.812862,45208223
2017-09-15,42.580002,42.799999,41.410000,41.570000,35.294941,51693597
2017-09-18,41.250000,41.480000,40.560001,40.970001,34.785515,46100104
2017-09-19,40.869999,41.330002,39.400002,39.889999,33.868538,55705267
2017-09-20,40.000000,40.880001,39.549999,40.299999,34.216652,39238542
2017-09-21,40.060001,40.490002,39.509998,39.540001,33.571373,32109571
2017-09-22,39.099998,39.369999,38.599998,38.709999,32.866661,38151507
2017-09-25,38.709999,40.250000,38.630001,39.970001,33.936466,41430385
2017-09-26,40.090000,40.779999,39.680000,40.419998,34.318535,34967844
2017-09-27,40.450001,41.130001,40.060001,40.939999,34.760036,30822454
2017-09-28,41.840000,42.830002,41.500000,41.709999,35.413807,47937853
2017-09-29,41.910000,42.610001,41.529999,42.150002,35.787392,30428731
2017-10-09,43.009998,43.549999,42.430000,42.959999,36.475113,40302353
2017-10-10,42.900002,43.680000,42.830002,43.480000,36.916622,40188682
2017-10-11,43.400002,43.650002,41.310001,41.410000,35.159092,70508982
2017-10-12,41.380001,42.750000,40.580002,42.689999,36.245876,47324816
2017-10-13,42.650002,42.880001,41.040001,41.439999,35.184566,49766553
2017-10-16,40.220001,40.220001,38.619999,38.790001,32.934586,108271946
2017-10-17,38.500000,39.200001,38.299999,38.900002,33.027981,38929806
2017-10-18,38.900002,39.040001,37.509998,37.709999,32.017616,65406689
2017-10-19,37.980000,38.639999,37.709999,37.990002,32.255352,34932428
2017-10-20,37.990002,39.220001,37.290001,39.130001,33.223267,47535701
2017-10-23,38.849998,39.220001,38.549999,38.939999,33.061943,27471944
2017-10-24,38.750000,39.250000,38.200001,38.490002,32.679874,27503492
2017-10-25,38.669998,39.150002,38.410000,39.000000,33.112888,27795947
2017-10-26,38.900002,40.400002,38.630001,40.040001,33.995892,57964129
2017-10-27,39.889999,40.279999,39.020000,39.200001,33.282700,42244870
2017-10-30,38.599998,38.599998,37.410000,37.580002,31.907240,59096179
2017-10-31,37.770000,37.939999,36.279999,37.080002,31.482712,57743115
2017-11-01,37.130001,37.650002,36.740002,37.349998,31.711958,30093261
2017-11-02,37.150002,37.150002,35.950001,35.970001,30.540272,44964532
2017-11-03,35.599998,36.330002,35.200001,35.650002,30.268579,37292910
2017-11-06,35.619999,37.299999,35.520000,37.139999,31.533657,48371630
2017-11-07,37.099998,38.330002,36.900002,37.680000,31.992144,51114936
2017-11-08,37.599998,37.970001,37.349998,37.459999,31.805353,29934760
2017-11-09,37.549999,37.930000,36.889999,37.230000,31.610071,29857458
2017-11-10,37.259998,37.330002,36.119999,36.740002,31.194042,45294074
2017-11-13,36.630001,39.980000,36.490002,39.799999,33.792126,94255343
2017-11-14,39.970001,40.880001,39.500000,40.209999,34.140236,81955287
2017-11-15,39.939999,41.090000,39.259998,39.669998,33.681747,55763214
2017-11-16,39.389999,41.259998,39.380001,40.939999,34.760036,63566763
2017-11-17,40.959999,41.160000,39.290001,39.320000,33.384579,57635473
2017-11-20,39.299999,39.299999,37.349998,39.080002,33.180813,47154515
2017-11-21,38.939999,40.779999,38.880001,40.169998,34.106277,50086642
2017-11-22,40.400002,40.590000,38.889999,39.220001,33.299679,44543345
2017-11-23,39.240002,40.200001,38.779999,38.810001,32.951569,49047544
2017-11-24,38.509998,39.180000,37.250000,37.680000,31.992144,45104328
