Date,Open,High,Low,Close,Adj Close,Volume
2017-05-02,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-03,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-04,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-05,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-08,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-09,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-10,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-11,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-12,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-15,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-16,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-17,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-18,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-19,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-22,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-23,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-24,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-25,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-26,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-05-31,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-01,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-02,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-05,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-06,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-07,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-08,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-09,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-12,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-13,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-14,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-15,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-16,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-19,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-20,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-21,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-22,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-23,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-26,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-27,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-28,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-29,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-06-30,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-03,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-04,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-05,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-06,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-07,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-10,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-11,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-12,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-13,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-14,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-17,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-18,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-19,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-20,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-21,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-24,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-25,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-26,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-27,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-28,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-07-31,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-01,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-02,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-03,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-04,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-07,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-08,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-09,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-10,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-11,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-14,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-15,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-16,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-17,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-18,7.470000,7.470000,7.470000,7.470000,7.088120,0
2017-08-21,8.220000,8.220000,8.220000,8.220000,7.799779,21811341
2017-08-22,9.040000,9.040000,8.800000,9.040000,8.577858,692199667
2017-08-23,9.100000,9.290000,8.910000,8.960000,8.501947,980472419
2017-08-24,8.800000,8.850000,8.220000,8.360000,7.932621,859121208
2017-08-25,8.290000,8.520000,8.160000,8.380000,7.951599,563782913
2017-08-28,8.320000,8.460000,8.200000,8.350000,7.923133,529774343
2017-08-29,8.340000,8.420000,8.240000,8.340000,7.913644,385125988
2017-08-30,8.330000,8.380000,8.100000,8.200000,7.780800,472184513
2017-08-31,8.140000,8.190000,7.930000,8.040000,7.628980,544610051
2017-09-01,8.040000,8.130000,7.910000,7.960000,7.553070,429614487
2017-09-04,7.910000,8.080000,7.880000,8.050000,7.638469,389492973
2017-09-05,8.040000,8.040000,7.880000,7.890000,7.486648,308336080
2017-09-06,7.850000,7.950000,7.750000,7.880000,7.477160,297205444
2017-09-07,7.860000,7.990000,7.780000,7.910000,7.505625,278265612
2017-09-08,7.860000,7.890000,7.720000,7.740000,7.344316,221494282
2017-09-11,7.710000,7.750000,7.500000,7.540000,7.154541,436545349
2017-09-12,7.560000,7.640000,7.510000,7.580000,7.192496,295243961
2017-09-13,7.570000,7.570000,7.470000,7.480000,7.097608,203858948
2017-09-14,7.500000,7.570000,7.460000,7.480000,7.097608,214493956
2017-09-15,7.490000,7.490000,7.300000,7.310000,6.936299,322846842
2017-09-18,7.350000,7.400000,7.130000,7.320000,6.945787,547911517
2017-09-19,7.280000,7.320000,7.190000,7.250000,6.879366,312599751
2017-09-20,7.250000,7.330000,7.200000,7.210000,6.841411,327148291
2017-09-21,7.250000,7.650000,7.220000,7.480000,7.097608,778118545
2017-09-22,7.420000,7.510000,7.360000,7.410000,7.031186,297353899
2017-09-25,7.390000,7.400000,7.160000,7.180000,6.812944,306827671
2017-09-26,7.190000,7.360000,7.170000,7.320000,6.945787,260108953
2017-09-27,7.290000,7.500000,7.270000,7.470000,7.088120,337422194
2017-09-28,7.500000,7.560000,7.430000,7.440000,7.059653,262831383
2017-09-29,7.450000,7.490000,7.340000,7.420000,7.040675,252969552
2017-10-09,7.510000,7.530000,7.260000,7.290000,6.917321,420944045
2017-10-10,7.270000,7.320000,7.150000,7.200000,6.831922,335699391
2017-10-11,7.180000,7.200000,7.080000,7.150000,6.784478,271275437
2017-10-12,7.190000,7.410000,7.140000,7.320000,6.945787,403631829
2017-10-13,7.270000,7.300000,7.220000,7.250000,6.879366,171056516
2017-10-16,7.280000,7.380000,7.200000,7.210000,6.841411,201027736
2017-10-17,7.180000,7.240000,7.150000,7.210000,6.841411,117206970
2017-10-18,7.210000,7.260000,7.130000,7.160000,6.793967,134849702
2017-10-19,7.150000,7.150000,6.920000,6.920000,6.566236,279917433
2017-10-20,6.970000,7.030000,6.950000,6.990000,6.632658,153638424
2017-10-23,6.980000,7.150000,6.980000,7.120000,6.756012,218381016
2017-10-24,7.100000,7.110000,7.010000,7.060000,6.699079,129866126
2017-10-25,7.060000,7.150000,7.020000,7.080000,6.718057,119502092
